id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
124987713,9a6f3751-11d2-422e-9fa1-f55f88ac3249,2022-01-07 16:24:44,2022-01-07,2022-01-07 09:24:44 UTC,Asia/Pontianak,5882328,andreronald_,Andre Ronaldo,2022-07-06 06:37:19 UTC,2025-08-29 04:40:54 UTC,research,,https://www.inaturalist.org/observations/124987713,https://static.inaturalist.org/photos/211917259/medium.jpeg,,"",,1,0,false,2,"Bengkayang, ID-KB, ID",1.043288501,109.678771706,33728,,,,33728,,obscured,true,gps,gps,Rubroshorea palembanica,Rubroshorea palembanica,,Plantae,1611307
261352460,29441abb-3f85-4243-b6f7-c9276668554c,2015/02/25 4:18 PM,2015-02-25,2015-02-25 08:18:00 UTC,Singapore,1735650,davidtng,David Tng,2025-02-11 14:52:20 UTC,2025-04-15 07:42:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/261352460,https://static.inaturalist.org/photos/469511929/medium.jpeg,,"",,1,0,false,,,1.3865947321,103.8122537213,,,,,31447,,obscured,true,,,Rubroshorea palembanica,Rubroshorea palembanica,,Plantae,1611307
310157025,397ed9ff-52d0-45c3-ac6a-5df560aed3b6,2025-08-30 15:01:10,2025-08-30,2025-08-30 07:01:10 UTC,Asia/Makassar,9638757,andreronaldo_,Andre Ronaldo,2025-08-30 09:07:51 UTC,2025-09-16 04:31:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/310157025,https://inaturalist-open-data.s3.amazonaws.com/photos/559751627/medium.jpg,,"",,1,0,false,843,"Kutai Timur, ID-KI, ID",1.2653851184,116.49157971,4,,,,31447,,obscured,true,,,Rubroshorea palembanica,Rubroshorea palembanica,,Plantae,1611307
